Client_ID,Nom,Prenom,Type_Client,Statut_Client,Type_Compte,Age,Wilaya,Secteur_Activite,Type_Credit,Anciennete_Client_Ans,Revenu_Mensuel_DZD,Charges_Mensuelles_DZD,Montant_Credit_DZD,Echeance_Mensuelle_DZD,Duree_Credit_Mois,Taux_Interet_Pct,Utilisation_Credit_Pct,Historique_Paiement,Retards_30J,Retards_90J,Jours_Impayes,Decouvert_90J,Volatilite_Cashflow_Pct,Solde_Moyen_DZD,Garantie_Couverture_Pct
BNA004197,Saidi,Aymen,PME,Inactif,Compte professionnel,61,Béjaïa,Transport,Crédit d'investissement,2.9,484700.0,59000.0,6050000.0,137200.0,48,4.21,10.9,0.838,0,1,0,1,19.3,1550300.0,99.1
BNA004198,Belaid,Ahmed,PME,Actif,Compte professionnel,32,Annaba,Transport,Crédit équipement,1.5,1246800.0,151600.0,12120000.0,226400.0,72,10.3,22.7,0.693,0,0,10,0,13.2,4657900.0,97.9
BNA004199,Yahiaoui,Samir,Particulier,Actif,Compte courant,25,Laghouat,Commerce,Crédit équipement,9.5,52900.0,31300.0,475000.0,10700.0,48,3.91,72.7,0.292,5,1,60,1,26.0,-77300.0,84.5
BNA004200,Yahiaoui,Salim,Professionnel,Actif,Compte professionnel,63,Tlemcen,Santé,Crédit personnel,20.0,91000.0,53900.0,1016000.0,24400.0,48,7.05,69.8,0.298,4,0,15,0,34.8,-23800.0,110.1
BNA004201,Meziane,Karim,Particulier,Actif,Compte épargne,50,Oran,Commerce,Crédit personnel,17.1,157600.0,101400.0,1019000.0,45100.0,24,5.88,68.6,0.563,3,1,120,1,25.1,-145400.0,78.1
BNA004202,Dahmani,Mohamed,Particulier,Actif,Compte courant,27,Laghouat,Industrie,Crédit d'investissement,12.1,79700.0,37500.0,369000.0,5400.0,84,5.92,88.8,0.466,1,0,30,2,36.6,84700.0,57.8
BNA004203,Chibani,Walid,Professionnel,Actif,Compte épargne,36,Sétif,Industrie,Crédit d'exploitation,11.3,395900.0,190000.0,4154000.0,64300.0,72,3.61,47.8,0.425,0,0,60,0,11.2,528000.0,91.0
BNA004204,Slimani,Bilal,Particulier,Actif,Compte épargne,54,Tlemcen,Transport,Crédit immobilier,15.2,99100.0,28000.0,558000.0,11600.0,60,8.99,72.9,0.892,3,1,90,2,18.4,146700.0,57.3
BNA004205,Boudiaf,Youcef,Grande Entreprise,Actif,Compte épargne,60,Sétif,Santé,Crédit d'exploitation,11.7,2427300.0,1224600.0,7818000.0,145900.0,60,4.53,79.7,0.124,0,0,5,2,52.8,-2191500.0,73.5
BNA004206,Yahiaoui,Mourad,PME,Actif,Compte épargne,23,Blida,BTPH,Crédit d'investissement,5.7,1030100.0,625600.0,6202000.0,199500.0,36,9.79,88.7,0.346,2,2,90,1,27.4,566600.0,76.1
BNA004207,Amrani,Anis,Particulier,Actif,Compte professionnel,34,Constantine,BTPH,Crédit personnel,4.4,95200.0,33500.0,501000.0,12400.0,48,8.9,23.4,0.57,0,0,0,0,30.4,88300.0,146.5
BNA004208,Chibani,Ilyes,PME,Actif,Compte entreprise,43,Alger,Industrie,Crédit équipement,8.9,569000.0,323200.0,4510000.0,82800.0,72,9.68,72.3,0.753,1,3,150,3,37.3,1050400.0,47.0
BNA004209,Touati,Abdelkader,Particulier,Actif,Compte entreprise,58,Djelfa,Industrie,Crédit d'investissement,1.3,83500.0,43200.0,614000.0,19400.0,36,8.62,60.1,0.287,4,0,45,3,62.1,-5500.0,65.9
BNA004210,Khelifi,Amine,Professionnel,Actif,Compte épargne,50,Batna,Industrie,Crédit équipement,8.0,162400.0,118000.0,922000.0,19500.0,60,9.72,72.8,0.159,3,0,45,4,44.4,61400.0,10.5
BNA004211,Belkacem,Mohamed,Professionnel,Actif,Compte courant,60,Alger,Santé,Crédit équipement,3.8,104400.0,64100.0,1236000.0,22900.0,60,4.16,66.3,0.511,0,1,30,3,42.0,16200.0,35.4
BNA004212,Touati,Sofiane,Particulier,Actif,Compte épargne,39,Alger,Commerce,Crédit d'investissement,9.0,61900.0,17100.0,305000.0,7500.0,48,8.17,41.1,0.965,1,0,5,0,21.7,248800.0,126.0
BNA004213,Brahimi,Yacine,PME,Actif,Compte courant,48,Sétif,Services,Crédit immobilier,14.1,782200.0,82700.0,4942000.0,101500.0,60,8.55,39.1,0.81,0,0,0,1,29.5,2224400.0,80.3
BNA004214,Djelloul,Ilyes,Particulier,Inactif,Compte épargne,41,Blida,Commerce,Crédit immobilier,17.5,35000.0,15000.0,271000.0,6800.0,48,9.28,83.6,0.323,1,1,30,0,35.5,24900.0,64.7
BNA004215,Amrani,Sofiane,Particulier,Actif,Compte courant,40,Oran,BTPH,Crédit d'investissement,10.2,55900.0,15100.0,410000.0,10200.0,48,8.89,54.8,0.346,1,0,90,1,53.6,-66500.0,64.6
BNA004216,Touati,Nassim,Particulier,Actif,Compte entreprise,50,Biskra,Transport,Crédit personnel,2.8,43100.0,15000.0,349000.0,6100.0,72,7.65,21.1,0.629,2,1,0,0,35.4,-25700.0,149.1
BNA004217,Belaid,Ibrahim,PME,Actif,Compte courant,58,Constantine,Transport,Crédit d'investissement,9.6,613400.0,106000.0,5564000.0,109800.0,60,6.86,23.6,0.771,2,0,0,0,23.4,-208300.0,89.1
BNA004218,Cherif,Sofiane,Particulier,Actif,Compte courant,34,Laghouat,Pharmacie,Crédit immobilier,0.9,52800.0,26200.0,200000.0,4100.0,60,8.66,76.0,0.55,0,1,120,3,24.3,4400.0,86.8
BNA004219,Zerrouki,Aymen,Particulier,Actif,Compte professionnel,44,Sétif,Transport,Crédit personnel,7.3,58600.0,24500.0,275000.0,5500.0,60,7.45,29.6,0.827,0,0,10,0,24.7,139000.0,151.0
BNA004220,Bensalem,Salim,Professionnel,Actif,Compte courant,56,Annaba,Services,Crédit d'investissement,11.2,321400.0,137700.0,5023000.0,106200.0,60,9.81,13.0,0.718,2,0,0,0,39.9,660800.0,149.1
BNA004221,Djelloul,Riad,Particulier,Actif,Compte courant,30,Batna,Transport,Crédit personnel,5.4,90000.0,28500.0,1800000.0,31000.0,72,7.31,27.9,0.496,1,0,0,0,29.5,164800.0,133.8
BNA004222,Yahiaoui,Mourad,Particulier,Actif,Compte épargne,50,Blida,Santé,Crédit d'investissement,16.0,72500.0,56300.0,601000.0,13700.0,48,4.43,96.2,0.572,0,0,45,0,59.0,66900.0,99.0
BNA004223,Brahimi,Adel,PME,Actif,Compte épargne,51,Tlemcen,Agriculture,Crédit immobilier,9.6,778100.0,383200.0,9727000.0,425700.0,24,4.77,75.2,0.554,4,0,45,3,38.9,960600.0,65.3
BNA004224,Boudiaf,Imad,Particulier,Actif,Compte professionnel,65,Biskra,Commerce,Crédit d'exploitation,10.4,111100.0,37300.0,1588000.0,70500.0,24,6.12,13.7,0.817,0,0,0,0,22.1,291500.0,140.1
BNA004225,Brahimi,Ahmed,Grande Entreprise,Actif,Compte courant,54,Oran,Pharmacie,Crédit d'exploitation,6.2,976800.0,488100.0,5508000.0,112100.0,60,8.17,74.9,0.145,2,1,90,2,41.8,1390600.0,79.7
BNA004226,Khelifi,Islam,Particulier,Actif,Compte courant,35,Laghouat,Transport,Crédit d'investissement,3.6,244000.0,165800.0,2964000.0,74500.0,48,9.51,80.9,0.361,3,0,5,0,53.4,-135900.0,88.3
BNA004227,Yahiaoui,Bilal,PME,Actif,Compte courant,34,Béjaïa,Agriculture,Crédit équipement,8.3,419900.0,112500.0,3763000.0,63800.0,72,6.81,2.0,0.699,2,0,0,1,5.1,-125600.0,83.6
BNA004228,Gacem,Sofiane,Particulier,Actif,Compte courant,57,Alger,Agriculture,Crédit d'exploitation,6.2,114700.0,80100.0,790000.0,14200.0,60,3.04,55.0,0.436,0,0,60,1,61.3,160300.0,74.2
BNA004229,Slimani,Sofiane,Professionnel,Actif,Compte courant,24,Constantine,Industrie,Crédit d'exploitation,11.8,175100.0,102600.0,1909000.0,34500.0,72,9.06,81.3,0.044,5,1,10,1,60.5,-6000.0,70.9
BNA004230,Larbi,Riad,Particulier,Actif,Compte courant,25,Batna,Agriculture,Crédit d'investissement,2.1,229700.0,95000.0,1700000.0,144000.0,12,3.03,64.7,0.08,0,2,60,2,21.6,563400.0,23.7
BNA004231,Benyahia,Rachid,Professionnel,Actif,Compte épargne,34,Laghouat,Pharmacie,Crédit d'investissement,3.0,164300.0,112700.0,1236000.0,25000.0,60,7.96,80.7,0.229,1,3,30,2,41.2,-282800.0,94.8
BNA004232,Gacem,Amine,PME,Actif,Compte courant,53,Djelfa,Santé,Crédit personnel,6.4,655500.0,129900.0,7261000.0,166300.0,48,4.73,23.8,0.822,1,0,0,0,30.2,1797200.0,87.3
BNA004233,Nouri,Walid,Professionnel,Actif,Compte courant,24,Laghouat,Transport,Crédit d'exploitation,6.4,221100.0,158400.0,2375000.0,49600.0,60,9.26,61.5,0.582,2,0,90,2,37.9,244400.0,77.5
BNA004234,Touati,Abdelkader,Grande Entreprise,Actif,Compte courant,59,Béjaïa,Transport,Crédit d'exploitation,8.5,4370400.0,3295000.0,13315000.0,177000.0,84,3.18,81.2,0.632,1,2,90,3,35.7,-3000000.0,45.7
BNA004235,Mebarki,Hichem,Particulier,Actif,Compte courant,47,Blida,Transport,Crédit personnel,10.7,84300.0,45200.0,520000.0,16000.0,36,6.66,64.5,0.814,2,1,45,1,33.5,-36100.0,97.8
BNA004236,Larbi,Amine,Professionnel,Suspendu,Compte courant,53,Biskra,Agriculture,Crédit d'exploitation,7.3,168500.0,98000.0,2449000.0,61200.0,48,9.2,92.3,0.387,3,2,90,3,35.2,-74100.0,22.2
BNA004237,Saidi,Amine,PME,Actif,Compte entreprise,52,Alger,Pharmacie,Crédit d'exploitation,13.7,328500.0,192400.0,1386000.0,44800.0,36,10.17,67.8,0.232,1,1,15,0,61.5,130900.0,92.3
BNA004238,Chibani,Mourad,Particulier,Actif,Compte professionnel,33,Sétif,Transport,Crédit immobilier,2.3,62000.0,23700.0,260000.0,6100.0,48,6.35,66.0,0.419,1,0,120,0,34.6,16100.0,62.7
BNA004239,Rahmani,Kamel,Grande Entreprise,Actif,Compte épargne,56,Béjaïa,Services,Crédit personnel,4.3,1450600.0,375700.0,1857000.0,38700.0,60,9.17,30.7,0.849,0,0,10,1,6.7,2874200.0,94.8
BNA004240,Amrani,Riad,Professionnel,Actif,Compte courant,63,Oran,Santé,Crédit d'exploitation,3.6,161800.0,37000.0,2599000.0,64700.0,48,9.01,30.7,0.71,0,0,0,0,17.5,511400.0,159.1
BNA004241,Bensalem,Adel,Grande Entreprise,Actif,Compte courant,27,Constantine,Transport,Crédit personnel,14.5,868900.0,188100.0,4518000.0,382700.0,12,3.04,83.0,0.368,1,0,30,1,45.6,693900.0,31.6
BNA004242,Mokhtar,Rachid,Particulier,Actif,Compte courant,29,Djelfa,BTPH,Crédit immobilier,4.9,98200.0,63800.0,1449000.0,26900.0,72,10.07,66.3,0.325,1,0,45,2,51.9,-41500.0,74.6
BNA004243,Rahmani,Ibrahim,Professionnel,Actif,Compte épargne,35,Biskra,Transport,Crédit équipement,6.4,220000.0,130400.0,8310000.0,126600.0,72,3.1,70.3,0.558,1,0,15,0,53.2,-17600.0,77.0
BNA004244,Brahimi,Yacine,Particulier,Actif,Compte entreprise,65,Alger,Agriculture,Crédit équipement,10.2,93800.0,51700.0,2027000.0,32800.0,72,5.12,83.1,0.274,0,0,90,1,40.6,55700.0,64.0
BNA004245,Slimani,Hichem,PME,Actif,Compte courant,56,Batna,Pharmacie,Crédit personnel,6.7,683800.0,160700.0,5936000.0,191700.0,36,10.05,6.9,0.6,0,0,5,1,16.4,119000.0,125.6
BNA004246,Belkacem,Walid,Particulier,Actif,Compte professionnel,37,Annaba,Agriculture,Crédit d'exploitation,7.9,132500.0,77000.0,728000.0,10100.0,84,4.4,59.8,0.34,0,0,120,4,57.5,280300.0,64.8
BNA004247,Amrani,Sofiane,Particulier,Actif,Compte courant,55,Sétif,Pharmacie,Crédit d'investissement,8.6,50500.0,15000.0,406000.0,7800.0,60,5.93,55.4,0.744,2,0,0,2,31.2,78300.0,101.3
BNA004248,Gacem,Tarek,Particulier,Actif,Compte courant,57,Biskra,Pharmacie,Crédit d'exploitation,1.8,75300.0,43500.0,587000.0,18500.0,36,8.44,20.4,0.76,0,1,45,3,66.1,14100.0,77.5
BNA004249,Ferhat,Aymen,Particulier,Actif,Compte courant,55,Constantine,Santé,Crédit équipement,13.4,188900.0,114700.0,1162000.0,22600.0,60,6.17,90.8,0.28,1,1,5,4,51.8,-55800.0,48.6
BNA004250,Mansouri,Aymen,Particulier,Actif,Compte courant,61,Batna,Industrie,Crédit immobilier,3.6,111800.0,66300.0,430000.0,13000.0,36,5.61,88.6,0.267,2,0,120,3,41.0,63700.0,68.4
BNA004251,Amrani,Yacine,Particulier,Actif,Compte épargne,49,Béjaïa,Industrie,Crédit personnel,9.7,66700.0,19000.0,528000.0,8300.0,72,4.05,31.9,0.845,0,0,0,1,36.2,85500.0,141.6
BNA004252,Mansouri,Yacine,Particulier,Actif,Compte courant,34,Tlemcen,Santé,Crédit équipement,4.7,87300.0,65100.0,329000.0,4700.0,84,5.27,88.3,0.19,0,4,30,3,78.6,-51900.0,29.2
BNA004253,Dahmani,Adel,Professionnel,Actif,Compte professionnel,35,Constantine,Industrie,Crédit équipement,9.3,336000.0,241600.0,4340000.0,78700.0,60,3.37,82.5,0.744,2,0,15,1,39.0,-79500.0,39.7
BNA004254,Mansouri,Walid,Particulier,Inactif,Compte professionnel,58,Alger,Santé,Crédit d'investissement,9.2,107900.0,58200.0,1059000.0,20100.0,60,5.14,99.3,0.731,0,1,60,1,32.7,82700.0,48.5
BNA004255,Belaid,Walid,PME,Actif,Compte courant,57,Laghouat,Transport,Crédit équipement,7.8,247400.0,113800.0,2061000.0,31900.0,72,3.6,51.7,0.446,2,2,60,0,37.2,313200.0,78.3
BNA004256,Yahiaoui,Tarek,Particulier,Actif,Compte courant,38,Blida,Santé,Crédit d'exploitation,13.0,126400.0,85800.0,2264000.0,43500.0,60,5.76,50.8,0.288,0,0,90,2,51.6,-119400.0,72.9
BNA004257,Yahiaoui,Yacine,Particulier,Actif,Compte courant,64,Biskra,BTPH,Crédit personnel,13.6,134100.0,96500.0,1679000.0,49600.0,36,4.07,77.6,0.531,2,1,60,3,50.1,202400.0,116.6
BNA004258,Chibani,Riad,PME,Actif,Compte entreprise,47,Sétif,Agriculture,Crédit équipement,20.0,2230500.0,479700.0,12202000.0,283100.0,48,5.37,40.7,0.453,1,0,10,0,31.7,1687400.0,141.2
BNA004259,Nouri,Farid,PME,Actif,Compte courant,27,Biskra,Pharmacie,Crédit personnel,2.6,1130300.0,696900.0,5136000.0,129800.0,48,9.81,88.9,0.424,0,2,60,3,72.5,-419600.0,67.1
BNA004260,Brahimi,Nassim,Particulier,Actif,Compte épargne,28,Tlemcen,Agriculture,Crédit immobilier,6.0,67800.0,17000.0,614000.0,11900.0,60,6.07,19.0,0.891,0,0,0,0,17.9,35400.0,96.5
BNA004261,Belkacem,Adel,Particulier,Actif,Compte épargne,48,Laghouat,Pharmacie,Crédit d'exploitation,14.6,96300.0,55400.0,265000.0,12000.0,24,8.41,69.9,0.372,2,2,45,3,62.3,-159500.0,93.7
BNA004262,Touati,Bilal,Particulier,Actif,Compte courant,57,Annaba,Santé,Crédit d'exploitation,5.4,63700.0,19800.0,499000.0,21600.0,24,3.74,3.2,0.85,0,0,0,0,4.0,185800.0,106.3
BNA004263,Bensalem,Oussama,Particulier,Actif,Compte professionnel,59,Djelfa,Transport,Crédit d'exploitation,3.9,104700.0,64200.0,1414000.0,42000.0,36,4.35,85.6,0.308,0,3,180,1,36.5,-212000.0,74.1
BNA004264,Meziane,Bilal,Particulier,Actif,Compte courant,51,Blida,Santé,Crédit personnel,5.0,148900.0,107500.0,407000.0,11900.0,36,3.63,68.0,0.32,5,2,45,0,57.0,-88600.0,41.9
BNA004265,Benyahia,Riad,PME,Actif,Compte épargne,63,Biskra,Santé,Crédit immobilier,4.4,277100.0,179800.0,1784000.0,39800.0,48,3.42,72.9,0.529,3,0,120,4,34.6,-277600.0,40.2
BNA004266,Mansouri,Kamel,PME,Actif,Compte professionnel,50,Béjaïa,Industrie,Crédit personnel,6.6,352700.0,140000.0,1395000.0,64500.0,24,10.23,83.4,0.826,0,1,30,0,61.2,641900.0,63.7
BNA004267,Khelifi,Imad,Particulier,Actif,Compte courant,49,Alger,Pharmacie,Crédit immobilier,10.2,79700.0,43600.0,580000.0,9400.0,84,9.36,100.0,0.463,1,2,90,0,37.8,6700.0,111.2
BNA004268,Mokhtar,Hichem,PME,Actif,Compte courant,59,Blida,Agriculture,Crédit d'exploitation,2.2,415200.0,90600.0,1965000.0,38600.0,60,6.71,40.3,0.899,0,0,0,0,21.3,738500.0,123.0
BNA004269,Gacem,Ibrahim,Particulier,Actif,Compte épargne,43,Béjaïa,Industrie,Crédit personnel,2.7,94500.0,29100.0,812000.0,14800.0,60,3.53,41.1,0.803,1,0,5,0,17.7,118100.0,127.9
BNA004270,Khelifi,Amine,PME,Actif,Compte entreprise,44,Béjaïa,Transport,Crédit équipement,1.4,2175100.0,895200.0,13133000.0,269500.0,60,8.52,66.8,0.468,4,1,120,1,55.5,-329300.0,7.3
BNA004271,Khelifi,Imad,Professionnel,Actif,Compte professionnel,46,Biskra,Industrie,Crédit d'investissement,1.2,103100.0,15000.0,1537000.0,29000.0,60,4.96,42.8,0.684,0,0,0,0,14.3,530600.0,95.5
BNA004272,Belaid,Abdelkader,PME,Actif,Compte épargne,32,Constantine,Industrie,Crédit d'investissement,15.0,224000.0,71200.0,1134000.0,20300.0,72,8.78,81.9,0.295,2,2,60,0,66.4,170600.0,68.8
BNA004273,Slimani,Ahmed,PME,Actif,Compte courant,29,Djelfa,Santé,Crédit d'investissement,19.8,548900.0,288300.0,6629000.0,163200.0,48,8.44,64.1,0.184,0,1,5,0,41.4,-532800.0,73.6
BNA004274,Hadji,Karim,Particulier,Actif,Compte épargne,40,Laghouat,BTPH,Crédit immobilier,3.1,156500.0,86800.0,1447000.0,25200.0,72,7.77,68.6,0.635,0,2,60,1,29.9,74900.0,30.8
BNA004275,Larbi,Riad,PME,Actif,Compte épargne,29,Alger,Services,Crédit d'exploitation,13.4,455800.0,217200.0,3150000.0,42700.0,84,3.77,61.6,0.493,1,3,15,3,37.1,326400.0,68.0
BNA004276,Belaid,Yacine,Particulier,Actif,Compte courant,41,Béjaïa,Agriculture,Crédit personnel,12.7,212900.0,152200.0,1282000.0,23800.0,60,4.28,90.9,0.673,0,4,90,0,47.2,309100.0,95.5
BNA004277,Amrani,Abdelkader,Particulier,Actif,Compte entreprise,29,Biskra,Agriculture,Crédit d'investissement,5.3,65100.0,15000.0,587000.0,8600.0,84,6.26,30.9,0.476,0,0,0,0,36.8,28900.0,115.0
BNA004278,Mansouri,Samir,Professionnel,Actif,Compte courant,65,Biskra,BTPH,Crédit d'investissement,3.4,223100.0,184400.0,2064000.0,177400.0,12,5.75,86.1,0.335,1,1,120,2,45.6,-315100.0,93.1
BNA004279,Belaid,Salim,Particulier,Actif,Compte courant,44,Batna,Transport,Crédit personnel,3.1,82000.0,51300.0,1081000.0,18100.0,72,6.26,69.5,0.477,2,1,45,1,28.0,3100.0,51.0
BNA004280,Belkacem,Youcef,Particulier,Actif,Compte épargne,60,Laghouat,Transport,Crédit équipement,9.7,84000.0,58200.0,470000.0,41400.0,12,10.23,70.9,0.232,1,3,60,0,49.6,-35600.0,54.4
BNA004281,Khelifi,Riad,Particulier,Actif,Compte épargne,43,Blida,Agriculture,Crédit d'exploitation,2.2,161900.0,66100.0,1074000.0,33000.0,36,6.74,87.5,0.08,2,1,30,0,63.4,21000.0,141.6
BNA004282,Yahiaoui,Kamel,Particulier,Actif,Compte courant,52,Batna,Services,Crédit équipement,3.5,124200.0,96700.0,1545000.0,32500.0,60,9.6,53.9,0.439,4,0,150,2,34.2,95900.0,97.3
BNA004283,Brahimi,Nabil,Professionnel,Actif,Compte épargne,54,Constantine,Commerce,Crédit immobilier,8.1,160000.0,84000.0,1484000.0,130000.0,12,9.39,84.5,0.857,2,2,0,4,29.9,73200.0,60.2
BNA004284,Mebarki,Walid,PME,Actif,Compte entreprise,39,Béjaïa,Santé,Crédit d'investissement,16.7,525500.0,55300.0,1972000.0,169200.0,12,5.4,32.2,0.805,0,0,0,0,44.3,956700.0,57.1
BNA004285,Boudiaf,Nassim,Particulier,Actif,Compte entreprise,25,Tlemcen,Commerce,Crédit d'investissement,1.1,90600.0,59800.0,608000.0,26300.0,24,3.52,81.6,0.5,5,0,90,3,31.2,52500.0,71.6
BNA004286,Guediri,Tarek,Professionnel,Actif,Compte épargne,39,Batna,BTPH,Crédit personnel,11.9,161300.0,96600.0,2997000.0,92800.0,36,7.17,77.0,0.514,1,2,150,2,53.2,197300.0,54.5
BNA004287,Zerrouki,Riad,PME,Actif,Compte professionnel,46,Batna,Agriculture,Crédit d'investissement,14.7,462900.0,312400.0,4453000.0,78000.0,72,7.96,67.9,0.334,6,0,150,5,42.1,478100.0,94.6
BNA004288,Belkacem,Hichem,Particulier,Actif,Compte professionnel,54,Djelfa,Pharmacie,Crédit immobilier,1.2,85700.0,53900.0,878000.0,26100.0,36,4.57,79.1,0.359,0,1,45,0,42.7,127200.0,46.6
BNA004289,Mebarki,Rachid,PME,Actif,Compte professionnel,63,Oran,Commerce,Crédit personnel,6.0,970300.0,329700.0,9641000.0,423100.0,24,5.03,78.3,0.274,1,1,60,2,49.7,57800.0,88.0
BNA004290,Dahmani,Aymen,Grande Entreprise,Actif,Compte professionnel,27,Annaba,Santé,Crédit d'exploitation,4.7,1600100.0,221200.0,10111000.0,157500.0,72,3.85,13.6,0.802,0,0,0,0,25.1,3982300.0,159.7
BNA004291,Meziane,Walid,PME,Actif,Compte épargne,45,Annaba,Pharmacie,Crédit immobilier,3.2,985800.0,591900.0,9307000.0,189400.0,60,8.16,59.1,0.529,5,1,30,0,30.9,1187500.0,57.2
BNA004292,Touati,Oussama,Particulier,Actif,Compte courant,24,Tlemcen,BTPH,Crédit équipement,10.9,52500.0,38200.0,286000.0,6100.0,60,10.19,89.9,0.304,1,1,180,2,49.6,-21200.0,75.1
BNA004293,Haddad,Karim,Particulier,Actif,Compte professionnel,58,Djelfa,Santé,Crédit personnel,7.7,56700.0,21500.0,200000.0,3900.0,60,6.68,69.7,0.113,6,2,60,3,50.0,-54000.0,68.1
BNA004294,Amrani,Ilyes,PME,Actif,Compte épargne,36,Biskra,Santé,Crédit immobilier,10.3,652100.0,411300.0,10905000.0,352800.0,36,10.18,62.3,0.535,1,1,90,0,19.7,133500.0,64.6
BNA004295,Mokhtar,Nabil,PME,Actif,Compte entreprise,51,Oran,Santé,Crédit équipement,19.5,2006500.0,1421600.0,15246000.0,693300.0,24,8.55,100.0,0.256,2,0,60,0,52.4,903000.0,106.4
BNA004296,Djelloul,Ilyes,PME,Actif,Compte professionnel,54,Laghouat,BTPH,Crédit personnel,15.7,1026700.0,543500.0,13396000.0,331800.0,48,8.76,50.5,0.494,4,0,90,4,43.7,553400.0,102.2
BNA004297,Haddad,Islam,PME,Actif,Compte épargne,57,Biskra,Agriculture,Crédit d'investissement,10.2,576000.0,368100.0,1908000.0,29000.0,72,3.02,93.0,0.554,3,1,120,2,30.0,-772900.0,80.9
BNA004298,Yahiaoui,Rachid,Particulier,Actif,Compte épargne,63,Oran,Pharmacie,Crédit équipement,11.4,122800.0,62400.0,942000.0,21700.0,48,4.91,73.7,0.5,5,2,30,2,47.0,75700.0,66.5
BNA004299,Rahmani,Mourad,Particulier,Actif,Compte épargne,59,Alger,Industrie,Crédit immobilier,4.8,75600.0,27700.0,582000.0,18600.0,36,9.34,60.2,0.66,0,0,0,0,8.8,167500.0,59.7
BNA004300,Zerrouki,Amine,Particulier,Actif,Compte épargne,51,Tlemcen,Agriculture,Crédit d'exploitation,10.2,60200.0,15000.0,547000.0,13900.0,48,10.27,46.3,0.848,1,0,0,0,36.8,126900.0,57.9
BNA004301,Benali,Ilyes,Particulier,Actif,Compte épargne,35,Biskra,Commerce,Crédit personnel,4.2,42600.0,17300.0,200000.0,6000.0,36,5.49,64.1,0.029,1,1,30,3,38.4,-56200.0,89.6
BNA004302,Touati,Youcef,Particulier,Inactif,Compte entreprise,45,Oran,Pharmacie,Crédit immobilier,3.9,103800.0,68800.0,1039000.0,31800.0,36,6.41,100.0,0.46,4,2,60,3,65.1,36600.0,84.5
BNA004303,Boudiaf,Ahmed,Particulier,Actif,Compte courant,45,Blida,Pharmacie,Crédit personnel,4.4,62400.0,15000.0,672000.0,12700.0,60,4.97,38.8,0.542,0,1,0,0,18.5,-24700.0,104.3
BNA004304,Nouri,Yacine,PME,Actif,Compte courant,48,Sétif,Industrie,Crédit d'investissement,8.2,491300.0,338000.0,3550000.0,78600.0,48,3.04,87.9,0.463,0,0,45,2,35.3,-205800.0,61.5
BNA004305,Khelifi,Amine,Particulier,Actif,Compte courant,47,Sétif,Pharmacie,Crédit personnel,6.8,53300.0,15000.0,227000.0,5100.0,48,3.58,40.6,0.728,0,0,0,0,32.4,82700.0,118.5
BNA004306,Djelloul,Anis,Particulier,Actif,Compte courant,46,Constantine,Santé,Crédit d'investissement,4.6,78100.0,45500.0,717000.0,22700.0,36,8.71,61.0,0.604,0,1,60,2,60.7,95100.0,59.4
BNA004307,Nouri,Ibrahim,Particulier,Actif,Compte entreprise,25,Batna,Commerce,Crédit personnel,6.7,49100.0,15000.0,414000.0,7700.0,60,4.36,21.9,0.804,0,0,0,0,21.6,107100.0,101.7
BNA004308,Ferhat,Karim,Particulier,Actif,Compte épargne,40,Sétif,BTPH,Crédit d'exploitation,6.5,108800.0,49800.0,659000.0,11100.0,72,6.52,11.1,0.822,0,1,0,1,11.9,306100.0,106.8
BNA004309,Touati,Islam,PME,Actif,Compte entreprise,27,Sétif,Transport,Crédit d'exploitation,4.7,553900.0,134100.0,1651000.0,49200.0,36,4.62,46.0,0.508,0,0,0,0,4.0,1849700.0,123.4
BNA004310,Brahimi,Walid,Particulier,Actif,Compte courant,42,Oran,Services,Crédit d'investissement,1.3,90700.0,44600.0,477000.0,9800.0,60,8.63,67.7,0.086,0,0,60,0,49.0,71800.0,41.5
BNA004311,Boudiaf,Nabil,Particulier,Actif,Compte courant,41,Batna,Agriculture,Crédit immobilier,1.8,48800.0,21700.0,488000.0,8100.0,72,6.15,29.2,0.542,1,0,0,0,7.8,229400.0,96.6
BNA004312,Hadji,Salim,Particulier,Actif,Compte courant,26,Blida,Industrie,Crédit d'exploitation,13.1,92500.0,49600.0,1593000.0,33900.0,60,10.1,84.3,0.804,1,1,30,0,32.9,106500.0,71.5
BNA004313,Mebarki,Zakaria,Particulier,Actif,Compte épargne,47,Tlemcen,Industrie,Crédit personnel,4.6,96500.0,55600.0,789000.0,20000.0,48,10.01,100.0,0.182,1,0,120,2,44.1,-162300.0,47.6
BNA004314,Benali,Karim,Particulier,Actif,Compte courant,29,Constantine,BTPH,Crédit personnel,7.6,53100.0,26100.0,547000.0,13300.0,48,7.85,94.5,0.664,0,1,10,0,36.8,1500.0,38.0
BNA004315,Mebarki,Sofiane,Particulier,Actif,Compte courant,41,Oran,Transport,Crédit personnel,5.5,144100.0,100500.0,2104000.0,48000.0,48,4.53,79.9,0.284,2,0,60,0,67.9,162500.0,81.8
BNA004316,Gacem,Rachid,PME,Actif,Compte entreprise,42,Oran,Transport,Crédit d'exploitation,1.9,1074700.0,359800.0,3341000.0,83300.0,48,9.13,27.7,0.733,0,0,0,1,18.3,4590000.0,81.4
